x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
1.87016,1.106,-26.5651,21,2.32423,0.0774743,-0.493505,-272.045,0,2.85852
1.87416,1.11,-26.5651,21,7.83572,0.261191,-0.485724,-267.755,0,8.46154
1.87816,1.11,-0,21,3.92083,0.130694,-0.598228,-329.773,0,4.11221
1.88216,1.11,-26.5651,21,1.13297,0.0377655,-0.605162,-333.595,0,1.40314
1.88616,1.114,-26.5651,21,6.06311,0.202104,-0.44001,-242.556,0,6.41068
1.89016,1.114,-26.5651,21,2.31195,0.0770649,-0.516153,-284.529,0,2.80529
1.89416,1.118,-26.5651,21,7.98056,0.266019,-0.45381,-250.163,0,8.52557
1.89816,1.118,-19.6538,21,3.66896,0.122299,-0.555391,-306.159,0,4.15356
1.90216,1.12086,-26.5651,21,6.59947,0.219982,-0.629999,-347.287,0,7.20511
1.90616,1.122,-8.1301,21,5.19995,0.173332,-0.535233,-295.047,0,5.44516
1.91016,1.122,-26.5651,21,1.74533,0.0581778,-0.603423,-332.637,0,2.18435
1.91416,1.126,-26.5651,21,7.42079,0.24736,-0.438663,-241.813,0,7.8873
1.91816,1.126,-0,21,3.66235,0.122078,-0.542995,-299.326,0,3.8868
1.92216,1.126,-26.5651,21,0.925905,0.0308635,-0.651187,-358.967,0,1.16338
1.92616,1.13,-26.5651,21,6.03987,0.201329,-0.46062,-253.917,0,6.38179
1.93016,1.13,-0,21,2.87272,0.0957573,-0.592076,-326.382,0,3.05232
1.93416,1.13,-26.5651,21,0.740267,0.0246756,-0.549773,-303.062,0,0.96231
1.93816,1.134,-26.5651,21,5.3861,0.179537,-0.475233,-261.972,0,5.72373
1.94216,1.134,-14.6764,21,2.19108,0.0730361,-0.58407,-321.969,0,2.48062
1.94616,1.1361,-26.5651,21,4.85499,0.161833,-0.420805,-231.969,0,5.21226
1.95016,1.138,-13.3925,21,4.48381,0.14946,-0.585573,-322.797,0,4.7156
1.95416,1.138,-26.5651,21,1.42856,0.0476188,-0.547383,-301.745,0,1.79756
1.95816,1.142,-26.5651,21,7.19539,0.239846,-0.464658,-256.143,0,7.65725
1.96216,1.142,-26.5651,21,2.63223,0.087741,-0.560502,-308.977,0,3.19827
1.96616,1.146,-26.5651,21,9.60823,0.320274,-0.489263,-269.706,0,10.2606
1.97016,1.146,-26.5651,21,3.68597,0.122866,-0.639428,-352.485,0,4.50297
1.97416,1.15,-26.5651,21,11.8807,0.396023,-0.723076,-398.596,0,12.7441
1.97816,1.15,-0,21,6.46362,0.215454,-0.802011,-442.109,0,6.72435
1.98216,1.15,-26.5651,21,1.92825,0.0642749,-0.898218,-495.143,0,2.38787
1.98616,1.154,-26.5651,21,10.6503,0.355011,-0.657973,-362.708,0,11.1316
1.99016,1.154,-0,21,5.71314,0.190438,-1.01653,-560.363,0,5.97996
1.99416,1.154,-0,21,2.28419,0.0761397,-1.08031,-595.519,0,2.45338
1.99816,1.154,-26.5651,21,0.65994,0.021998,-0.73853,-407.114,0.0952381,1.07841
2.00216,1.158,-26.5651,21,6.75914,0.225305,-0.971772,-535.689,0,7.09009
2.00616,1.158,-0,21,3.48674,0.116225,-1.00172,-552.196,0,3.6352
2.01016,1.158,-0,21,2.07911,0.0693035,-0.854794,-471.205,0.047619,2.21781
2.01416,1.158,-26.5651,21,0.992577,0.0330859,-0.820247,-452.161,0.047619,1.35525
2.01816,1.162,-26.5651,21,6.21465,0.207155,-0.875771,-482.769,0,6.47052
2.02216,1.162,-0,21,4.03264,0.134421,-0.90614,-499.51,0,4.14488
2.02616,1.162,-26.5651,21,1.52175,0.0507251,-1.00354,-553.2,0,1.92204
2.03016,1.166,-26.5651,21,9.34725,0.311575,-0.882513,-486.485,0,9.68291
2.03416,1.166,-0,21,5.96744,0.198915,-1.00856,-555.971,0,6.07195
2.03816,1.166,-0,21,3.72708,0.124236,-1.15565,-637.05,0,3.80777
2.04216,1.166,-0,21,2.59645,0.0865482,-0.962477,-530.565,0,2.64393
2.04616,1.166,-26.5651,21,1.14986,0.0383287,-0.892947,-492.237,0,1.39272
2.05016,1.17,-26.5651,21,8.17948,0.272649,-0.96673,-532.91,0,8.39338
2.05416,1.17,-0,21,5.57253,0.185751,-0.935327,-515.599,0,5.63552
2.05816,1.17,-0,21,3.81944,0.127315,-0.941673,-519.097,0,3.88676
2.06216,1.17,-0,21,2.95006,0.0983354,-0.896726,-494.32,0,3.02199
2.06616,1.17,-0,21,2.16768,0.072256,-0.881459,-485.905,0,2.20259
2.07016,1.17,-9.46232,21,1.33608,0.044536,-0.888976,-490.048,0,1.40944
2.07416,1.17133,-26.5651,21,2.93138,0.0977127,-0.93412,-514.934,0,3.13267
2.07816,1.174,-18.4349,21,6.20226,0.206742,-0.881463,-485.906,0,6.26787
2.08216,1.174,-0,21,4.78706,0.159569,-0.872523,-480.978,0,4.81824
2.08616,1.174,-0,21,3.59792,0.119931,-0.859645,-473.879,0,3.63879
2.09016,1.174,-0,21,2.78028,0.0926761,-0.823556,-453.985,0,2.79994
2.09416,1.174,-0,21,2.26751,0.0755835,-0.792765,-437.012,0,2.30021
2.09816,1.174,-26.5651,21,1.0176,0.0339201,-0.813558,-448.474,0,1.27598
2.10216,1.178,-26.5651,21,7.75948,0.258649,-0.772358,-425.762,0,7.87551
2.10616,1.178,-0,21,5.93441,0.197814,-0.797243,-439.48,0,5.97359
2.11016,1.178,-0,21,4.33606,0.144535,-0.814206,-448.831,0,4.36567
2.11416,1.178,-0,21,3.46042,0.115347,-0.773936,-426.632,0,3.49959
2.11816,1.178,-0,21,3.09348,0.103116,-0.755006,-416.197,0,3.14294
2.12216,1.178,-0,21,2.61633,0.087211,-0.762704,-420.441,0,2.67871
2.12616,1.178,-0,21,2.07306,0.0691019,-0.731683,-403.34,0,2.17819
2.13016,1.178,-19.6538,21,1.14623,0.0382076,-0.699592,-385.65,0,1.35355
