x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.09816,1.11,26.5651,21,0.506253,0.0168751,-0.342022,-188.54,0.0952381,0.978342
3.10216,1.11,-0,21,1.53586,0.0511952,-0.27077,-149.262,0.0952381,2.23913
3.10616,1.11,14.6764,21,2.52313,0.0841045,-0.26942,-148.518,0.142857,3.27031
3.11016,1.1079,26.5651,21,1.71028,0.0570094,-0.338352,-186.517,0.238095,2.22271
3.11416,1.106,13.3925,21,1.09721,0.0365738,-0.287381,-158.419,0.142857,1.77132
3.11816,1.106,4.08562,21,2.12254,0.0707513,-0.24696,-136.137,0.0952381,2.98793
3.12216,1.10543,26.5651,21,3.12231,0.104077,-0.264286,-145.688,0,3.7807
3.12616,1.102,23.1986,21,0.618845,0.0206282,-0.225918,-124.537,0.142857,1.08904
3.13016,1.102,1.36393,21,1.72668,0.057556,-0.228855,-126.156,0.142857,2.50354
3.13416,1.10181,26.5651,21,2.93433,0.097811,-0.253568,-139.78,0.0952381,3.56862
3.13816,1.098,25.4633,21,0.452403,0.0150801,-0.229365,-126.437,0.0952381,0.984708
3.14216,1.098,1.36393,21,1.5217,0.0507232,-0.261112,-143.938,0.142857,2.19185
3.14616,1.09781,22.0362,21,2.48083,0.0826942,-0.261362,-144.076,0.047619,3.35863
3.15016,1.09476,25.4633,21,1.02223,0.0340742,-0.28412,-156.621,0.142857,1.85899
3.15416,1.094,5.44033,21,1.34721,0.0449068,-0.19428,-107.097,0.0952381,2.58919
3.15816,1.094,14.6764,21,2.66302,0.0887673,-0.205454,-113.257,0,4.06183
3.16216,1.0919,26.5651,21,1.60004,0.0533347,-0.20084,-110.713,0,2.41154
3.16616,1.09,13.3925,21,1.69475,0.0564916,-0.198512,-109.43,0.047619,2.30498
3.17016,1.09,12.0948,21,3.39925,0.113308,-0.180542,-99.5239,0,3.99818
3.17416,1.08829,26.5651,21,1.93298,0.0644327,-0.205521,-113.293,0,2.31777
3.17816,1.086,15.9454,21,1.46972,0.0489906,-0.205026,-113.021,0,1.7788
3.18216,1.086,6.78897,21,2.31251,0.0770836,-0.19289,-106.331,0.047619,2.83313
3.18616,1.08505,26.5651,21,1.54154,0.0513845,-0.23671,-130.487,0.0952381,2.45342
3.19016,1.082,20.8545,21,0.407798,0.0135933,-0.260083,-143.371,0.238095,1.19052
3.19416,1.082,4.08562,21,0.575559,0.0191853,-0.247433,-136.397,0.380952,1.78568
3.19816,1.08143,26.5651,21,0.699969,0.0233323,-0.206047,-113.584,0.47619,2.24032
3.20216,1.078,23.1986,21,0.0870669,0.00290223,-0.242722,-133.801,0.52381,0.771036
3.20616,1.078,1.36393,21,0.224532,0.00748441,-0.193547,-106.693,0.571429,1.50033
3.21016,1.07781,26.5651,21,0.701135,0.0233712,-0.219555,-121.03,0.47619,1.94968
3.21416,1.074,25.4633,21,0.0961948,0.00320649,-0.184856,-101.902,0.52381,0.831703
3.21816,1.074,9.46232,21,0.326442,0.0108814,-0.196544,-108.345,0.380952,1.7064
3.22216,1.07267,26.5651,21,0.633344,0.0211115,-0.208471,-114.92,0.428571,2.28641
3.22616,1.07,18.4349,21,0.139643,0.00465477,-0.176406,-97.2437,0.428571,1.17881
3.23016,1.07,22.0362,21,0.694834,0.0231611,-0.163141,-89.9316,0.380952,2.07787
3.23416,1.06676,26.5651,21,0.666679,0.0222226,-0.15497,-85.4272,0.428571,1.24108
