x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.00616,1.158,-0,21,1.57232,0.0524105,-1.40075,-772.162,0.0952381,3.05737
2.01016,1.158,-0,21,-0.360528,-0.0120176,-0.567007,-312.563,0.47619,1.71977
2.01416,1.158,-26.5651,21,-2.21388,-0.073796,-0.603741,-332.812,1,3.28836
2.01816,1.162,-26.5651,21,5.51267,0.183756,-0.692631,-381.813,0,6.35637
2.02216,1.162,-0,21,1.65906,0.055302,-0.312076,-172.032,0.0952381,3.45609
2.02616,1.162,-26.5651,21,-2.03998,-0.0679992,-0.912461,-502.994,0.952381,2.90995
2.03016,1.166,-26.5651,21,6.5151,0.21717,-0.234218,-129.113,0,6.99371
2.03416,1.166,-0,21,4.59914,0.153305,-0.415244,-228.903,0.047619,5.93456
2.03816,1.166,-0,21,1.39699,0.0465664,-1.11115,-612.52,0.190476,3.35296
2.04216,1.166,-0,21,-0.0790168,-0.00263389,-0.231688,-127.718,0.571429,2.68525
2.04616,1.166,-26.5651,21,-2.09443,-0.0698143,0.0951646,52.4595,0.857143,3.5167
2.05016,1.17,-26.5651,21,5.20839,0.173613,-0.659938,-363.791,0,6.32294
2.05416,1.17,-0,21,2.10307,0.0701025,-0.523586,-288.627,0.285714,3.91614
2.05816,1.17,-0,21,2.51169,0.0837231,-0.508875,-280.517,0.142857,3.65866
2.06216,1.17,-0,21,2.16197,0.0720658,-0.341573,-188.292,0.142857,3.1514
2.06616,1.17,-0,21,1.03287,0.0344289,-0.435338,-239.98,0.190476,1.88478
2.07016,1.17,-9.46232,21,-0.328384,-0.0109461,-0.196329,-108.226,0.714286,1.36778
2.07416,1.17133,-26.5651,21,0.456029,0.015201,-0.292559,-161.273,0.619048,3.15951
2.07816,1.174,-18.4349,21,3.85592,0.128531,-0.304136,-167.655,0,4.36194
2.08216,1.174,-0,21,2.66673,0.0888909,-0.33098,-182.453,0.047619,3.3132
2.08616,1.174,-0,21,2.71982,0.0906606,-0.442679,-244.027,0.142857,3.54492
2.09016,1.174,-0,21,1.07904,0.035968,-0.181936,-100.292,0.047619,1.77934
2.09416,1.174,-0,21,0.0893613,0.00297871,-0.109469,-60.3448,0.428571,1.32227
2.09816,1.174,-26.5651,21,-1.60151,-0.0533838,-0.049366,-27.213,1,2.19269
2.10216,1.178,-26.5651,21,4.71882,0.157294,-0.29382,-161.968,0,4.88135
2.10616,1.178,-0,21,4.40313,0.146771,-0.661256,-364.518,0,4.74061
2.11016,1.178,-0,21,3.64473,0.121491,-0.507199,-279.593,0,4.17087
2.11416,1.178,-0,21,3.32782,0.110927,-0.366478,-202.021,0.047619,3.93003
2.11816,1.178,-0,21,1.53418,0.0511393,-0.402639,-221.955,0.0952381,2.13547
2.12216,1.178,-0,21,0.682132,0.0227377,-0.342331,-188.71,0.047619,1.56558
2.12616,1.178,-0,21,0.165959,0.00553197,-0.4953,-273.034,0.190476,1.20451
2.13016,1.178,-19.6538,21,-1.01754,-0.0339181,-0.255397,-140.788,0.809524,1.65526
2.13416,1.18086,-26.5651,21,3.4235,0.114117,-0.48901,-269.567,0.238095,4.02834
2.13816,1.182,-8.1301,21,3.97613,0.132538,-0.799133,-440.522,0,4.2341
2.14216,1.182,-0,21,3.10601,0.103534,-0.702403,-387.2,0,3.51162
2.14616,1.182,-0,21,3.51437,0.117146,-0.612388,-337.579,0,3.69824
2.15016,1.182,-0,21,3.00702,0.100234,-0.597949,-329.619,0.047619,3.26259
2.15416,1.182,-0,21,1.81398,0.060466,-0.607061,-334.643,0.0952381,2.25865
2.15816,1.182,-0,21,1.90744,0.0635812,-0.588082,-324.18,0.047619,2.14977
