x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.15416,1.18,-0,11,1.07104,0.0357014,-0.480719,-264.996,0.181818,1.35079
2.16216,1.18,-0,11,0.806108,0.0268703,-0.467407,-257.658,0.272727,1.2192
2.17016,1.18,-26.5651,11,0.355406,0.0118469,-0.467889,-257.924,0.272727,0.697989
2.17816,1.188,-26.5651,11,4.65592,0.155197,-0.476192,-262.501,0,4.71991
2.18616,1.188,-0,11,3.66725,0.122242,-0.491395,-270.882,0,3.70129
2.19416,1.188,-0,11,2.97228,0.099076,-0.478829,-263.955,0,3.00402
2.20216,1.188,-0,11,2.3936,0.0797868,-0.457617,-252.262,0,2.47299
2.21016,1.188,-0,11,1.87325,0.0624416,-0.462398,-254.897,0.181818,2.26233
2.21816,1.188,-0,11,1.49401,0.0498003,-0.463996,-255.778,0.272727,2.17332
2.22616,1.188,-0,11,1.28698,0.0428993,-0.451506,-248.893,0.272727,2.05896
2.23416,1.188,-0,11,1.2542,0.0418067,-0.446727,-246.258,0.272727,1.892
2.24216,1.188,-0,11,1.29854,0.0432847,-0.447332,-246.592,0.272727,1.81488
2.25016,1.188,-0,11,1.4447,0.0481567,-0.450721,-248.46,0.272727,1.75533
2.25816,1.188,-0,11,1.68942,0.0563138,-0.44133,-243.283,0,1.86365
2.26616,1.188,-0,11,1.86222,0.062074,-0.437882,-241.382,0,1.96484
2.27416,1.188,-0,11,1.89047,0.0630158,-0.442119,-243.718,0.0909091,2.01251
2.28216,1.188,-0,11,1.82495,0.0608316,-0.43921,-242.115,0.0909091,2.03209
2.29016,1.188,-0,11,1.70142,0.0567139,-0.434735,-239.648,0.272727,1.95485
2.29816,1.188,-0,11,1.5431,0.0514368,-0.439233,-242.127,0.272727,2.02232
2.30616,1.188,-0,11,1.42328,0.0474428,-0.447776,-246.837,0.272727,2.09121
2.31416,1.188,-0,11,1.34053,0.0446843,-0.432307,-238.309,0.454545,2.30165
2.32216,1.188,-0,11,1.19849,0.0399496,-0.420056,-231.556,0.363636,2.27183
2.33016,1.188,-0,11,1.0101,0.0336701,-0.427407,-235.608,0.363636,2.2404
2.33816,1.188,-0,11,0.823531,0.027451,-0.418471,-230.682,0.363636,2.15408
2.34616,1.188,-26.5651,11,0.390224,0.0130075,-0.397665,-219.213,0.272727,1.28604
2.35416,1.196,-26.5651,11,4.48505,0.149502,-0.432442,-238.384,0,4.75814
2.36216,1.196,-0,11,3.79525,0.126508,-0.447149,-246.491,0,3.97571
2.37016,1.196,-0,11,3.43948,0.114649,-0.446257,-245.999,0,3.79268
2.37816,1.196,-0,11,3.11459,0.10382,-0.427263,-235.529,0.0909091,3.76297
2.38616,1.196,-0,11,2.67124,0.0890414,-0.429658,-236.849,0.181818,3.60213
2.39416,1.196,-0,11,2.22515,0.0741716,-0.426741,-235.241,0.181818,3.34809
2.40216,1.196,-0,11,1.75346,0.0584488,-0.414604,-228.55,0.181818,3.00691
2.41016,1.196,-0,11,1.29863,0.0432877,-0.408606,-225.244,0.272727,2.53912
2.41816,1.196,-0,11,0.807178,0.0269059,-0.403368,-222.356,0.363636,2.07509
2.42616,1.196,-0,11,0.384916,0.0128305,-0.398635,-219.747,0.454545,1.89753
2.43416,1.196,-0,11,0.142814,0.00476046,-0.395695,-218.127,0.363636,1.84773
2.44216,1.196,-0,11,-0.0101756,-0.000339188,-0.390186,-215.09,0.363636,1.81739
2.45016,1.196,-0,11,-0.0659234,-0.00219745,-0.37226,-205.209,0.363636,1.75861
2.45816,1.196,-0,11,-0.0320628,-0.00106876,-0.351196,-193.597,0.363636,1.6992
2.46616,1.196,-0,11,0.117028,0.00390092,-0.338755,-186.739,0.363636,1.64059
2.47416,1.196,-0,11,0.365936,0.0121979,-0.331224,-182.587,0.272727,1.51656
