x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.19416,1.182,-0,21,1.41491,0.0471636,-0.635875,-350.526,0.190476,1.84647
2.19816,1.182,-0,21,1.18663,0.0395543,-0.616971,-340.105,0.190476,1.7236
2.20216,1.182,-0,21,0.95658,0.031886,-0.584457,-322.182,0.238095,1.58033
2.20616,1.182,-0,21,0.824335,0.0274778,-0.566228,-312.133,0.285714,1.46619
2.21016,1.182,-0,21,0.692831,0.0230944,-0.577227,-318.196,0.238095,1.31382
2.21416,1.182,-0,21,0.593065,0.0197688,-0.472707,-260.58,0.285714,1.32319
2.21816,1.182,-24.3411,21,0.250131,0.0083377,-0.294742,-162.476,0.238095,1.1155
2.22216,1.18562,-26.5651,21,3.40447,0.113482,-0.53669,-295.85,0.0952381,3.74452
2.22616,1.186,-2.72631,21,2.95967,0.0986555,-0.603768,-332.827,0.0952381,3.28654
2.23016,1.186,-0,21,2.55052,0.0850172,-0.646715,-356.501,0.142857,2.89286
2.23416,1.186,-0,21,2.57221,0.0857405,-0.652912,-359.918,0.0952381,2.79959
2.23816,1.186,-0,21,2.69554,0.0898512,-0.643847,-354.921,0.142857,2.95858
2.24216,1.186,-0,21,2.56245,0.0854151,-0.665763,-367.002,0.238095,2.99297
2.24616,1.186,-0,21,2.39902,0.0799673,-0.676892,-373.137,0.238095,2.89514
2.25016,1.186,-0,21,2.39019,0.0796729,-0.668877,-368.719,0.190476,2.89585
2.25416,1.186,-0,21,2.33763,0.0779209,-0.685544,-377.906,0.190476,2.92909
2.25816,1.186,-0,21,2.25192,0.0750641,-0.695183,-383.219,0.238095,2.96533
2.26216,1.186,-0,21,2.26061,0.0753535,-0.689049,-379.838,0.238095,3.02562
2.26616,1.186,-0,21,2.45317,0.0817724,-0.631511,-348.121,0.238095,3.09707
2.27016,1.186,-0,21,2.5432,0.0847732,-0.611259,-336.957,0.238095,3.13252
2.27416,1.186,-0,21,2.67182,0.0890608,-0.590637,-325.588,0.190476,3.25072
2.27816,1.186,-0,21,2.83112,0.0943708,-0.548399,-302.305,0.142857,3.23724
2.28216,1.186,-0,21,2.9078,0.0969265,-0.519641,-286.452,0.142857,3.31431
2.28616,1.186,-0,21,3.0596,0.101987,-0.465364,-256.532,0.047619,3.35117
2.29016,1.186,-0,21,3.01615,0.100538,-0.42628,-234.987,0.047619,3.34307
2.29416,1.186,-0,21,2.84916,0.0949721,-0.470158,-259.175,0,3.1391
2.29816,1.186,-0,21,2.38751,0.0795836,-0.528035,-291.079,0.047619,2.75886
2.30216,1.186,-0,21,1.95288,0.065096,-0.428355,-236.131,0.0952381,2.41905
2.30616,1.186,-26.5651,21,0.756352,0.0252117,-0.426987,-235.376,0,1.69607
2.31016,1.19,-26.5651,21,5.7464,0.191547,-0.624714,-344.374,0,6.13117
2.31416,1.19,-0,21,4.52985,0.150995,-0.76825,-423.498,0,4.72422
2.31816,1.19,-0,21,3.98491,0.13283,-0.860224,-474.199,0,4.16678
2.32216,1.19,-0,21,4.24305,0.141435,-0.870964,-480.119,0,4.38606
2.32616,1.19,-0,21,4.77523,0.159174,-0.858395,-473.19,0,4.92494
2.33016,1.19,-0,21,5.01438,0.167146,-0.861451,-474.875,0,5.19171
2.33416,1.19,-0,21,4.96097,0.165366,-0.86097,-474.61,0,5.13379
2.33816,1.19,-0,21,5.10303,0.170101,-0.854827,-471.224,0,5.27594
2.34216,1.19,-0,21,5.16999,0.172333,-0.808918,-445.916,0,5.33945
2.34616,1.19,-0,21,5.15627,0.171876,-0.761538,-419.798,0,5.30254
2.35016,1.19,-0,21,5.11051,0.17035,-0.67619,-372.75,0,5.24157
2.35416,1.19,-0,21,5.10384,0.170128,-0.632282,-348.546,0,5.23467
2.35816,1.19,-0,21,5.1631,0.172103,-0.621935,-342.841,0,5.32422
2.36216,1.19,-0,21,5.32985,0.177662,-0.643174,-354.55,0,5.57522
2.36616,1.19,-0,21,5.48567,0.182856,-0.697815,-384.671,0,5.78673
2.37016,1.19,-0,21,5.61469,0.187156,-0.776474,-428.031,0,5.92951
2.37416,1.19,-0,21,5.86441,0.19548,-0.827559,-456.192,0,6.16241
2.37816,1.19,-0,21,6.02108,0.200703,-0.851486,-469.382,0,6.29322
2.38216,1.19,-0,21,6.09997,0.203332,-0.901193,-496.783,0,6.40454
2.38616,1.19,-0,21,6.23305,0.207768,-0.911886,-502.677,0,6.66074
2.39016,1.19,-0,21,6.53459,0.21782,-0.890328,-490.793,0,7.02452
2.39416,1.19,-0,21,6.86913,0.228971,-0.821291,-452.737,0,7.37312
2.39816,1.19,-0,21,7.19532,0.239844,-0.785804,-433.175,0,7.69019
2.40216,1.19,-0,21,7.23995,0.241332,-0.692862,-381.94,0,7.72331
2.40616,1.19,-0,21,7.39448,0.246483,-0.602711,-332.245,0,7.84729
2.41016,1.19,-0,21,7.38176,0.246059,-0.52866,-291.424,0,7.81576
2.41416,1.19,-0,21,7.34751,0.244917,-0.495698,-273.253,0,7.74824
2.41816,1.19,-0,21,7.44175,0.248058,-0.488892,-269.502,0,7.86084
2.42216,1.19,-0,21,7.42592,0.247531,-0.544078,-299.923,0,7.93692
2.42616,1.19,-0,21,7.26899,0.2423,-0.61919,-341.329,0,7.85942
2.43016,1.19,-0,21,7.00578,0.233526,-0.711993,-392.486,0,7.59001
2.43416,1.19,-0,21,6.88736,0.229579,-0.819375,-451.681,0,7.50558
2.43816,1.19,-0,21,6.8833,0.229443,-0.864649,-476.638,0,7.55401
2.44216,1.19,-0,21,6.95929,0.231976,-0.880085,-485.147,0,7.66514
2.44616,1.19,-0,21,6.96613,0.232204,-0.873251,-481.379,0,7.72696
2.45016,1.19,-0,21,7.0985,0.236617,-0.787601,-434.165,0,7.8341
2.45416,1.19,-0,21,7.12975,0.237658,-0.70729,-389.893,0,7.845
2.45816,1.19,-0,21,7.32975,0.244325,-0.603172,-332.498,0,7.95426
2.46216,1.19,-0,21,7.36782,0.245594,-0.508766,-280.457,0,7.93143
2.46616,1.19,-0,21,7.52421,0.250807,-0.459728,-253.425,0,8.11326
2.47016,1.19,-0,21,7.71186,0.257062,-0.421884,-232.564,0,8.24076
2.47416,1.19,-0,21,7.84833,0.261611,-0.432714,-238.534,0,8.35932
2.47816,1.19,-0,21,7.91381,0.263794,-0.525785,-289.839,0,8.38716
2.48216,1.19,-0,21,8.31842,0.277281,-0.605795,-333.945,0,8.74764
2.48616,1.19,-0,21,8.03559,0.267853,-0.704973,-388.616,0,8.43244
2.49016,1.19,-0,21,8.73578,0.291193,-0.740784,-408.357,0,9.15561
2.49416,1.19,-0,21,8.54054,0.284685,-0.781207,-430.641,0,9.05702
2.49816,1.19,-0,21,8.90845,0.296948,-0.774627,-427.013,0,9.4621
2.50216,1.19,-0,21,8.76956,0.292319,-0.695471,-383.378,0,9.29063
2.50616,1.19,-0,21,8.89396,0.296465,-0.631665,-348.205,0,9.41892
2.51016,1.19,-0,21,8.92614,0.297538,-0.553863,-305.317,0,9.3957
2.51416,1.19,-0,21,9.07438,0.302479,-0.48521,-267.472,0,9.52109
2.51816,1.19,-0,21,9.19303,0.306434,-0.45435,-250.461,0,9.69104
2.52216,1.19,-0,21,9.46416,0.315472,-0.428883,-236.422,0,10.0135
2.52616,1.19,-0,21,9.3855,0.31285,-0.382518,-210.863,0,9.93031
2.53016,1.19,-0,21,9.28125,0.309375,-0.419052,-231.002,0,9.84266
2.53416,1.19,-0,21,9.5012,0.316707,-0.57674,-317.928,0,10.0935
2.53816,1.19,-0,21,9.57906,0.319302,-0.657793,-362.608,0,10.1764
2.54216,1.19,-0,21,9.74265,0.324755,-0.67507,-372.132,0,10.3526
2.54616,1.19,-0,21,9.63964,0.321321,-0.711467,-392.196,0,10.2605
2.55016,1.19,-0,21,9.93167,0.331056,-0.685718,-378.002,0,10.5647
2.55416,1.19,-0,21,10.2146,0.340487,-0.648582,-357.531,0,10.8088
2.55816,1.19,-0,21,10.2617,0.342058,-0.629843,-347.201,0,10.8372
2.56216,1.19,-0,21,10.5441,0.351471,-0.591954,-326.315,0,11.142
2.56616,1.19,-0,21,10.6576,0.355255,-0.53897,-297.107,0,11.2676
2.57016,1.19,-0,21,10.792,0.359733,-0.520847,-287.117,0,11.3889
2.57416,1.19,-0,21,11.0956,0.369854,-0.504257,-277.972,0,11.7014
2.57816,1.19,-0,21,11.3223,0.377409,-0.516824,-284.899,0,11.8962
2.58216,1.19,-0,21,11.6542,0.388474,-0.512171,-282.334,0,12.1986
2.58616,1.19,-0,21,11.9923,0.399745,-0.481567,-265.464,0,12.4055
2.59016,1.19,-0,21,12.0671,0.402238,-0.470413,-259.315,0,12.3829
2.59416,1.19,-0,21,12.0242,0.400805,-0.451531,-248.907,0,12.2934
2.59816,1.19,-0,21,12.304,0.410134,-0.447593,-246.736,0,12.5126
2.60216,1.19,-0,21,11.9624,0.398746,-0.455788,-251.253,0,12.177
2.60616,1.19,-0,21,12.131,0.404367,-0.45371,-250.108,0,12.331
2.61016,1.19,-0,21,11.9885,0.399617,-0.509701,-280.973,0,12.211
2.61416,1.19,-0,21,11.9538,0.39846,-0.554832,-305.851,0,12.1936
2.61816,1.19,-0,21,12.0179,0.400597,-0.590517,-325.523,0,12.2705
2.62216,1.19,-0,21,11.9857,0.399524,-0.639646,-352.605,0,12.2931
2.62616,1.19,-0,21,11.3267,0.377556,-0.660554,-364.13,0,11.7408
2.63016,1.19,-0,21,9.7222,0.324073,-0.701434,-386.665,0,10.0969
2.63416,1.19,10.7843,21,8.21533,0.273844,-0.71615,-394.778,0,8.46838
2.63816,1.18848,26.5651,21,4.26056,0.142019,-0.615945,-339.54,0.0952381,4.71047
2.64216,1.186,17.1985,21,0.33319,0.0111063,-0.435842,-240.258,0.380952,1.29558
2.64616,1.186,-0,21,0.934426,0.0311475,-0.41667,-229.689,0.190476,1.87845
2.65016,1.186,-0,21,1.53079,0.0510264,-0.352081,-194.085,0.047619,2.52912
2.65416,1.186,-0,21,1.67904,0.0559681,-0.24458,-134.825,0.0952381,3.07368
2.65816,1.186,-0,21,1.45476,0.048492,-0.197866,-109.073,0.142857,2.95425
2.66216,1.186,-0,21,1.57973,0.0526576,-0.24929,-137.421,0.0952381,3.02327
2.66616,1.186,-0,21,1.97667,0.0658889,-0.311725,-171.838,0.0952381,3.36517
2.67016,1.186,-0,21,2.37071,0.0790237,-0.431522,-237.876,0.047619,3.64066
2.67416,1.186,-0,21,2.7947,0.0931566,-0.519838,-286.561,0.0952381,4.03592
2.67816,1.186,-0,21,3.43801,0.1146,-0.616725,-339.97,0,4.39611
2.68216,1.186,-0,21,4.37246,0.145749,-0.669673,-369.157,0,5.12707
2.68616,1.186,-0,21,5.15709,0.171903,-0.676443,-372.889,0,5.86852
2.69016,1.186,-0,21,5.54089,0.184696,-0.636413,-350.823,0,6.20783
2.69416,1.186,-0,21,5.46573,0.182191,-0.541122,-298.293,0,5.86252
2.69816,1.186,18.4349,21,5.56161,0.185387,-0.383374,-211.335,0,5.84803
2.70216,1.18333,26.5651,21,2.75775,0.0919251,0.025248,13.9179,0.0952381,3.14773
2.70616,1.182,9.46232,21,0.985792,0.0328597,0.0719868,39.6827,0.0952381,1.64771
2.71016,1.182,-0,21,2.18916,0.072972,0.0750688,41.3817,0.0952381,2.91011
2.71416,1.182,-0,21,3.15323,0.105108,0.0233847,12.8908,0.047619,3.87802
2.71816,1.182,-0,21,3.77425,0.125808,-0.0916029,-50.4961,0,4.53145
2.72216,1.182,-0,21,4.36498,0.145499,-0.200209,-110.365,0,5.08934
2.72616,1.182,-0,21,5.13459,0.171153,-0.337427,-186.007,0,5.77215
2.73016,1.182,-0,21,5.62843,0.187614,-0.443647,-244.561,0,6.39353
2.73416,1.182,-0,21,5.67049,0.189016,-0.47595,-262.367,0,6.53489
2.73816,1.182,8.1301,21,5.59632,0.186544,-0.405424,-223.49,0,6.25067
2.74216,1.18086,26.5651,21,3.93981,0.131327,-0.170844,-94.1775,0,4.61137
2.74616,1.178,19.6538,21,0.390781,0.013026,0.17037,93.9166,0.238095,1.21739
2.75016,1.178,-0,21,1.0637,0.0354568,0.126124,69.526,0.0952381,1.94755
2.75416,1.178,-0,21,1.9352,0.0645067,0.192653,106.2,0,2.85524
2.75816,1.178,-0,21,2.41384,0.0804613,0.275768,152.017,0,3.47747
2.76216,1.178,-0,21,2.71301,0.0904337,0.218413,120.4,0,3.58463
2.76616,1.178,15.9454,21,3.49925,0.116642,0.164031,90.4219,0.047619,4.1891
2.77016,1.17571,26.5651,21,1.871,0.0623666,0.205636,113.357,0.142857,2.48843
2.77416,1.174,12.0948,21,0.998253,0.0332751,0.216949,119.593,0.0952381,1.8336
2.77816,1.174,-0,21,1.95932,0.0653107,0.170348,93.9044,0,2.87351
2.78216,1.174,-0,21,2.7628,0.0920935,0.0179334,9.88581,0,3.86992
2.78616,1.174,-0,21,3.4613,0.115377,-0.132043,-72.7885,0,4.59121
2.79016,1.174,10.7843,21,4.11732,0.137244,-0.138812,-76.5201,0,4.86474
2.79416,1.17248,26.5651,21,2.69325,0.089775,-0.0945708,-52.1322,0.047619,3.34032
2.79816,1.17,17.1985,21,0.580649,0.019355,0.114761,63.2621,0.238095,1.44095
2.80216,1.17,-0,21,1.40868,0.0469559,0.16561,91.2923,0.047619,2.62533
2.80616,1.17,-0,21,2.17153,0.0723843,0.232235,128.02,0,3.45284
2.81016,1.17,-0,21,2.57692,0.0858972,0.257969,142.205,0,4.06822
2.81416,1.17,-0,21,2.89201,0.0964003,0.246364,135.808,0,4.28344
2.81816,1.17,5.44033,21,3.38329,0.112776,0.156577,86.3132,0,4.46608
2.82216,1.16924,26.5651,21,3.26127,0.108709,0.0330136,18.1988,0.0952381,4.03228
2.82616,1.166,22.0362,21,0.194456,0.00648187,0.0044266,2.44016,0.333333,1.11102
2.83016,1.166,-0,21,0.95473,0.0318243,0.00915931,5.04907,0.0952381,1.97593
2.83416,1.166,-0,21,1.50956,0.0503186,-0.0513669,-28.316,0,2.57923
2.83816,1.166,-0,21,1.85743,0.0619143,-0.222861,-122.852,0,2.96413
2.84216,1.166,-0,21,2.22008,0.0740028,-0.260014,-143.333,0,3.20938
2.84616,1.166,8.1301,21,3.0117,0.10039,-0.424945,-234.251,0,3.74235
2.85016,1.16486,26.5651,21,2.96832,0.0989442,-0.459579,-253.343,0.0952381,3.59049
