# Facetten-Diagnose (T2-Treppe), Stufe 1 -- yw,winkel_grad,r21,r10,klasse,achse,n_punkte,eigene_links
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345021,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345021,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345021,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345021,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345021,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.434168,43.1371,0.437164,0.60437,2,2,72,5
0.159652,32.7288,0.821312,0.513656,10,2,96,1
0.345022,24.2615,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368925,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368925,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368925,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368925,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368925,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
0.368926,45,0.0337945,0.586667,0,0,69,7
0.383101,21.6862,0.246915,0.847541,2,0,48,5
1.03842,41.9824,0.0494118,0.9375,0,2,51,1
